# This file was generated by acquire_hvdac_calibration
# DAC setting
			3200	3520	3840	4160	4480	4800	5120	5440	5760	6080	6400	6720	7040	7360	7680	8000	8320	8640	8960	9280	9600	9920	10240	10560	10880	11200	11520	11840	12160	12480	12800	
# portID	slaveID	channelID	Measurements ...
0	0	20	19.751732	21.744598	23.732559	25.726610	27.730986	29.711805	31.701118	33.688872	35.675553	37.671209	39.651479	41.612347	43.581247	45.562427	47.518314	49.508827	51.500541	53.480273	55.482655	57.463357	59.449264	61.425414	63.407841	65.376305	67.364220	69.335575	71.329315	73.326145	75.305174	77.322053	79.302835	
0	0	4	19.658714	21.655079	23.623372	25.613664	27.604814	29.592075	31.597172	33.605653	35.604591	37.613757	39.608773	41.591877	43.587047	45.575685	47.566561	49.557633	51.567923	53.563934	55.537035	57.548485	59.525056	61.525545	63.485506	65.477721	67.471909	69.476305	71.459243	73.451268	75.447196	77.439447	79.438442	
0	0	31	19.696889	21.657913	23.651019	25.644135	27.625459	29.630854	31.632328	33.611462	35.603930	37.615192	39.582803	41.561933	43.533192	45.529479	47.536421	49.536019	51.564188	53.546094	55.543904	57.521166	59.507460	61.503215	63.504288	65.477479	67.468129	69.456378	71.443196	73.445071	75.434333	77.405328	79.399133	
0	0	19	19.616995	21.602139	23.576782	25.554223	27.541837	29.544376	31.542224	33.535807	35.522003	37.509949	39.513463	41.501253	43.495518	45.479703	47.465513	49.444039	51.473384	53.457204	55.433747	57.420285	59.402800	61.381422	63.354626	65.356708	67.355463	69.334694	71.297501	73.305397	75.303680	77.286184	79.263725	
0	0	23	19.687355	21.672730	23.662187	25.674132	27.655385	29.663145	31.641385	33.629114	35.606127	37.581287	39.585024	41.545208	43.515409	45.504215	47.504457	49.496111	51.505710	53.493022	55.492615	57.478421	59.471913	61.457808	63.444034	65.436218	67.414536	69.411515	71.384084	73.371667	75.357136	77.334441	79.314165	
0	0	15	19.793695	21.776647	23.754558	25.753462	27.731432	29.724930	31.706626	33.693593	35.690429	37.660720	39.660017	41.631200	43.606847	45.581630	47.563081	49.545802	51.543571	53.519474	55.484264	57.451576	59.432420	61.402036	63.382804	65.352038	67.343314	69.326379	71.304637	73.283364	75.258322	77.249283	79.234946	
0	0	22	19.671364	21.640800	23.632100	25.637131	27.646732	29.659278	31.653764	33.650643	35.636364	37.645995	39.643878	41.641345	43.635814	45.622773	47.622467	49.610169	51.615974	53.608108	55.611427	57.609524	59.608851	61.586814	63.561439	65.553242	67.541221	69.550463	71.534315	73.514013	75.503056	77.504475	79.488519	
0	0	12	19.783142	21.773532	23.770556	25.755211	27.730625	29.731476	31.693767	33.683835	35.694456	37.664275	39.653229	41.626273	43.610157	45.595586	47.572729	49.567552	51.567577	53.557752	55.556135	57.514527	59.511015	61.486617	63.471462	65.459772	67.434025	69.408129	71.370651	73.362198	75.341616	77.321598	79.292168	
0	0	29	19.794873	21.798114	23.776857	25.754141	27.754437	29.746437	31.735501	33.727257	35.707349	37.688762	39.688081	41.678445	43.668520	45.662706	47.645701	49.638120	51.645647	53.647456	55.632711	57.616183	59.602263	61.586399	63.583371	65.555725	67.534744	69.500453	71.458326	73.428042	75.404279	77.377230	79.345577	
0	0	8	19.742010	21.715241	23.682575	25.682495	27.678345	29.680323	31.662339	33.661592	35.621746	37.575397	39.539226	41.494793	43.477371	45.470390	47.456062	49.437849	51.418006	53.401866	55.375045	57.348240	59.352192	61.338360	63.325558	65.300689	67.268232	69.264942	71.262602	73.242053	75.229485	77.228615	79.217223	
0	0	27	19.773753	21.763802	23.725116	25.700720	27.677954	29.671303	31.663940	33.662377	35.652559	37.657859	39.658442	41.638245	43.640808	45.604566	47.609818	49.606953	51.585712	53.553434	55.551550	57.533338	59.530224	61.524217	63.521432	65.481036	67.464602	69.472364	71.452785	73.438725	75.413949	77.394484	79.360736	
0	0	6	19.818428	21.807403	23.802195	25.791808	27.783491	29.775200	31.748932	33.734520	35.715797	37.695539	39.677560	41.665227	43.660612	45.673488	47.678227	49.671763	51.690069	53.664017	55.654629	57.652631	59.653653	61.658964	63.646908	65.635006	67.621251	69.601255	71.574763	73.572537	75.566716	77.552742	79.522140	
0	0	28	19.704664	21.703841	23.681873	25.661939	27.638399	29.640529	31.626809	33.620121	35.622178	37.627741	39.638658	41.621978	43.598397	45.564599	47.524805	49.495638	51.501507	53.509693	55.479474	57.476878	59.458164	61.458264	63.451551	65.419098	67.437940	69.423602	71.418124	73.397538	75.375483	77.350475	79.326354	
0	0	10	19.657561	21.642561	23.627931	25.635386	27.641378	29.620344	31.601827	33.605474	35.609735	37.613535	39.595003	41.572935	43.573651	45.550392	47.528676	49.505182	51.486311	53.456412	55.455576	57.458471	59.447226	61.435365	63.441366	65.454480	67.451273	69.438295	71.420694	73.414657	75.406098	77.388164	79.383028	
0	0	30	19.787708	21.761043	23.741591	25.732962	27.702608	29.672152	31.620275	33.623041	35.612586	37.590753	39.583896	41.557983	43.563017	45.547459	47.526401	49.527521	51.531452	53.517056	55.494180	57.488864	59.489184	61.456893	63.456789	65.435853	67.429979	69.398324	71.399040	73.392794	75.371753	77.354017	79.348523	
0	0	14	19.846361	21.832768	23.800051	25.782062	27.777090	29.775229	31.766776	33.794576	35.786418	37.779333	39.772677	41.769489	43.758516	45.714788	47.688090	49.668433	51.657400	53.629127	55.621812	57.619000	59.631439	61.608107	63.570929	65.564583	67.547999	69.541615	71.541693	73.542842	75.539619	77.527245	79.498917	
0	0	24	19.786642	21.786586	23.774639	25.759515	27.724299	29.699831	31.694580	33.657676	35.634650	37.630305	39.606537	41.600766	43.587698	45.572288	47.571024	49.573866	51.555895	53.529675	55.518681	57.491972	59.487442	61.506125	63.491920	65.477993	67.477992	69.454519	71.441682	73.435406	75.414964	77.370031	79.343758	
0	0	18	19.869918	21.858905	23.846850	25.862907	27.867294	29.862760	31.840962	33.845901	35.834412	37.822423	39.805941	41.825495	43.817635	45.813775	47.811279	49.828026	51.830647	53.830734	55.820136	57.793415	59.773153	61.762275	63.763287	65.747541	67.718855	69.704389	71.694417	73.693300	75.702526	77.681525	79.684549	
0	0	44	19.895353	21.885689	23.871210	25.863098	27.837312	29.830952	31.827137	33.834457	35.827879	37.810431	39.795960	41.800607	43.786403	45.764152	47.742443	49.736522	51.728875	53.722300	55.687323	57.691209	59.688810	61.692475	63.684990	65.668523	67.659374	69.650395	71.629627	73.615640	75.613514	77.581753	79.556476	
0	0	40	19.762559	21.744730	23.729111	25.698130	27.685688	29.682203	31.689913	33.677548	35.686469	37.670783	39.656170	41.638894	43.630333	45.630525	47.616140	49.585085	51.573060	53.553088	55.559809	57.565667	59.558338	61.538227	63.528731	65.528814	67.528648	69.499212	71.480227	73.465602	75.462859	77.442728	79.429595	
0	0	50	19.802082	21.803584	23.812361	25.806058	27.795781	29.802907	31.806917	33.819174	35.807935	37.820985	39.830332	41.819823	43.813542	45.800356	47.778943	49.781349	51.792376	53.805120	55.808670	57.809972	59.810291	61.814251	63.809756	65.817193	67.797524	69.789279	71.775120	73.802363	75.826322	77.826061	79.838414	
0	0	38	19.842018	21.847401	23.849649	25.842603	27.837608	29.817359	31.799795	33.799653	35.781402	37.785910	39.788974	41.769747	43.763666	45.756108	47.741580	49.732150	51.745346	53.736663	55.726194	57.729549	59.724259	61.707724	63.684568	65.667178	67.676065	69.657532	71.658498	73.641960	75.637983	77.644597	79.623621	
0	0	62	19.909767	21.910551	23.928652	25.917714	27.901338	29.900030	31.882624	33.882946	35.876867	37.842084	39.829949	41.804659	43.800291	45.778920	47.789483	49.788691	51.801145	53.808092	55.794721	57.796613	59.794077	61.791585	63.809056	65.812131	67.827756	69.822760	71.818187	73.826818	75.815536	77.799482	79.792434	
0	0	42	19.693523	21.700248	23.702131	25.696189	27.695355	29.698183	31.690542	33.679900	35.665413	37.653610	39.646906	41.655461	43.645648	45.654488	47.659748	49.632772	51.663531	53.685596	55.665425	57.625180	59.614779	61.599678	63.572310	65.580408	67.577719	69.595898	71.581045	73.571247	75.550985	77.534632	79.547612	
0	0	60	20.033169	22.037707	24.039776	26.038964	28.046716	30.049263	32.032716	34.024650	36.019698	38.012561	39.991406	42.004529	44.023442	46.047953	48.065217	50.048241	52.069939	54.043559	56.042243	58.032583	60.032535	62.033008	64.001590	65.990647	67.990806	69.998910	71.988908	73.982209	75.960738	77.964639	79.967919	
0	0	46	19.765230	21.752586	23.779877	25.757323	27.768947	29.772663	31.789359	33.773806	35.774466	37.786234	39.779735	41.779650	43.790591	45.776936	47.765168	49.759295	51.791007	53.796103	55.780249	57.770481	59.757354	61.732278	63.708552	65.682821	67.675458	69.671257	71.656443	73.658716	75.651915	77.656951	79.666479	
0	0	63	19.946985	21.938262	23.896606	25.918012	27.924826	29.925669	31.899132	33.892570	35.875559	37.878037	39.867345	41.859087	43.845514	45.855435	47.858196	49.857345	51.861524	53.872460	55.880311	57.866352	59.856736	61.842519	63.811635	65.796221	67.800167	69.820294	71.816153	73.805844	75.791125	77.787529	79.754204	
0	0	32	19.622928	21.612125	23.621367	25.601368	27.602045	29.600266	31.585568	33.606134	35.610614	37.611021	39.599174	41.599167	43.598270	45.582000	47.554412	49.530747	51.537509	53.530336	55.536719	57.533722	59.545567	61.518779	63.540520	65.549492	67.538079	69.561678	71.559252	73.531844	75.541502	77.535369	79.529041	
0	0	56	20.070363	22.053189	24.036433	26.036616	28.059248	30.085178	32.084432	34.079015	36.071885	38.064849	40.062936	42.055962	44.035467	46.006279	48.008737	49.993845	52.011784	53.990888	55.981630	58.002752	60.000158	62.001321	63.990800	65.979313	67.944110	69.935863	71.960579	73.965712	75.946961	77.946230	79.934649	
0	0	35	19.923428	21.911842	23.889880	25.884516	27.868177	29.851177	31.840496	33.858033	35.873376	37.889187	39.875744	41.859174	43.873837	45.883746	47.878091	49.891288	51.919153	53.907457	55.911036	57.910010	59.919873	61.926041	63.911957	65.916331	67.928768	69.915573	71.907252	73.901520	75.888966	77.895955	79.874855	
0	0	51	19.647651	21.637663	23.621306	25.587854	27.585132	29.594570	31.589116	33.585504	35.579782	37.572831	39.598486	41.593680	43.605697	45.591699	47.584192	49.537120	51.553033	53.537522	55.534571	57.552889	59.563877	61.545103	63.519134	65.522788	67.527250	69.519392	71.504986	73.496911	75.501343	77.501649	79.514377	
0	0	34	19.828522	21.806753	23.784635	25.788422	27.803516	29.777619	31.767037	33.748636	35.733987	37.749974	39.744449	41.722051	43.717377	45.730993	47.731244	49.741468	51.750126	53.751080	55.748575	57.744857	59.733544	61.722451	63.723280	65.716281	67.704384	69.694810	71.696156	73.699881	75.695049	77.676536	79.654512	
0	0	47	19.779802	21.736297	23.728705	25.719053	27.695379	29.712649	31.707758	33.709106	35.711332	37.701734	39.710028	41.683067	43.692002	45.671936	47.667116	49.648857	51.640185	53.631201	55.621523	57.601236	59.569812	61.551869	63.529085	65.519279	67.516962	69.511817	71.502795	73.494458	75.482959	77.472466	79.455338	
0	0	37	19.885930	21.873375	23.867137	25.854157	27.841302	29.858209	31.843266	33.823655	35.815677	37.807420	39.810203	41.782964	43.766088	45.743089	47.728045	49.690385	51.714883	53.704492	55.713862	57.715871	59.686741	61.683031	63.664953	65.639007	67.634338	69.616346	71.629181	73.634131	75.639442	77.623493	79.626860	
0	0	61	19.756978	21.752648	23.726877	25.710479	27.713108	29.708876	31.698101	33.690078	35.681603	37.661228	39.658472	41.648164	43.652998	45.653852	47.671145	49.673289	51.678104	53.652053	55.638506	57.631226	59.623434	61.620806	63.635562	65.635993	67.651267	69.647918	71.643779	73.660888	75.663742	77.633062	79.614693	
0	0	41	19.738069	21.777814	23.754485	25.755438	27.735091	29.745520	31.736939	33.734674	35.704389	37.723529	39.712922	41.712784	43.706039	45.682650	47.673900	49.657284	51.664416	53.655406	55.642423	57.621725	59.623788	61.600399	63.605777	65.609571	67.603319	69.580644	71.571903	73.559065	75.565712	77.550520	79.532426	
0	0	53	19.681491	21.684672	23.695605	25.686844	27.682943	29.684917	31.668225	33.687526	35.707196	37.692525	39.686698	41.687990	43.675062	45.676929	47.693618	49.685246	51.714672	53.710074	55.722319	57.708093	59.707345	61.697452	63.693715	65.694991	67.700761	69.700080	71.694585	73.687812	75.666644	77.659580	79.671417	
0	0	39	19.782103	21.766548	23.754220	25.732723	27.711874	29.708449	31.710484	33.684694	35.669058	37.656410	39.627455	41.609068	43.631545	45.617802	47.610492	49.595485	51.608414	53.624040	55.634911	57.633999	59.619726	61.606565	63.582810	65.570812	67.564193	69.582209	71.578119	73.576092	75.579454	77.571855	79.567190	
0	0	54	19.773792	21.761743	23.750162	25.761493	27.754877	29.762510	31.755193	33.764410	35.755631	37.761787	39.753421	41.737522	43.743790	45.718915	47.709983	49.711210	51.734716	53.727306	55.737774	57.743792	59.733539	61.725822	63.712236	65.720971	67.720329	69.735018	71.736064	73.752561	75.769706	77.761036	79.753592	
0	0	33	19.987595	21.984583	23.974422	25.976814	27.947729	29.953548	31.956470	33.965616	35.972065	37.958821	39.952961	41.934161	43.927746	45.911646	47.901867	49.892797	51.894844	53.899078	55.899756	57.907763	59.873124	61.866040	63.859680	65.846839	67.818376	69.814960	71.785518	73.762273	75.750673	77.752418	79.745779	
0	0	55	19.759108	21.754197	23.753556	25.762169	27.765093	29.769440	31.772248	33.763397	35.747182	37.751753	39.751445	41.741911	43.745328	45.745095	47.748600	49.755531	51.751365	53.740112	55.728779	57.724255	59.710757	61.715096	63.707663	65.697142	67.689385	69.666575	71.651874	73.637303	75.642389	77.638505	79.634008	
0	0	36	19.835523	21.821889	23.835210	25.820743	27.825337	29.827712	31.829673	33.826245	35.816630	37.814897	39.792990	41.789049	43.778727	45.768798	47.748686	49.743302	51.777848	53.756891	55.745918	57.738052	59.744429	61.737527	63.723065	65.711448	67.708853	69.675896	71.671477	73.690625	75.684008	77.671322	79.684071	
0	0	52	19.828875	21.817735	23.805648	25.790512	27.784805	29.746466	31.740455	33.765001	35.763981	37.782628	39.778927	41.774814	43.769218	45.741112	47.737443	49.732347	51.732204	53.715257	55.714381	57.744364	59.753761	61.743860	63.731655	65.737566	67.758252	69.753333	71.733330	73.748833	75.737319	77.731321	79.733469	
0	0	49	19.660854	21.659271	23.658936	25.657695	27.671714	29.679978	31.680540	33.669044	35.676110	37.680970	39.693930	41.710510	43.708343	45.705504	47.689411	49.694375	51.697597	53.686848	55.679367	57.658974	59.662300	61.650474	63.667034	65.656094	67.658563	69.640054	71.636076	73.641800	75.667632	77.649203	79.644922	
0	0	59	19.918737	21.924596	23.895217	25.878282	27.868891	29.867257	31.874931	33.882312	35.885331	37.867621	39.863339	41.839044	43.839396	45.823488	47.834546	49.832689	51.841871	53.827360	55.828081	57.799849	59.779439	61.763827	63.748955	65.736371	67.739818	69.739693	71.726773	73.718341	75.709698	77.732000	79.713418	
0	0	48	19.917669	21.908240	23.870986	25.874493	27.874950	29.890578	31.894901	33.898459	35.916257	37.899110	39.874526	41.848146	43.844333	45.834454	47.826341	49.816589	51.801402	53.790273	55.796855	57.807413	59.791758	61.771012	63.756920	65.736339	67.718315	69.719361	71.710933	73.713140	75.718179	77.718064	79.740500	
0	0	58	19.807697	21.791235	23.788510	25.799702	27.793550	29.763761	31.743997	33.728347	35.738899	37.731807	39.705910	41.714561	43.709873	45.709961	47.703850	49.696657	51.690905	53.700231	55.689886	57.672556	59.670577	61.662113	63.632589	65.620815	67.609910	69.606454	71.620982	73.636598	75.603234	77.603949	79.588002	
0	0	45	19.841920	21.830617	23.820097	25.808831	27.785749	29.786692	31.792613	33.797315	35.817258	37.811939	39.796449	41.791141	43.759797	45.763949	47.764575	49.773872	51.769581	53.760018	55.733571	57.713939	59.710145	61.698673	63.684291	65.701006	67.699541	69.681994	71.695398	73.689771	75.677210	77.682000	79.685743	
0	0	57	19.731957	21.740127	23.735372	25.730042	27.723255	29.728191	31.702391	33.693531	35.690906	37.697173	39.669297	41.675151	43.652617	45.641211	47.633739	49.634118	51.634628	53.626342	55.604553	57.610178	59.573003	61.551871	63.549560	65.527320	67.517396	69.519512	71.515119	73.499825	75.487409	77.487949	79.483027	
0	0	43	19.880413	21.849644	23.833361	25.848552	27.871073	29.867985	31.848902	33.844141	35.841563	37.840983	39.842619	41.828280	43.810847	45.838995	47.847876	49.836376	51.840841	53.822530	55.792831	57.775840	59.730624	61.718239	63.718010	65.689222	67.670482	69.653967	71.642068	73.624604	75.590508	77.577262	79.577501	

